#multi:
;mass A;mass B;
t;x;x;
5.766667E0;-1.673209E-2;1.714420E-2
5.800000E0;-1.667878E-2;1.707474E-2
5.833333E0;-1.665435E-2;1.704471E-2
5.866667E0;-1.665765E-2;1.705037E-2
5.900000E0;-1.668154E-2;1.707526E-2
5.933333E0;-1.680397E-2;1.720595E-2
5.966667E0;-1.680070E-2;1.720211E-2
6.000000E0;-1.690582E-2;1.729695E-2
6.033333E0;-1.717042E-2;1.757393E-2
6.066667E0;-1.717633E-2;1.757883E-2
6.100000E0;-1.735179E-2;1.775563E-2
6.133333E0;-1.774552E-2;1.815330E-2
6.166667E0;-1.774061E-2;1.815894E-2
6.200000E0;-1.796059E-2;1.838894E-2
6.233333E0;-1.841296E-2;1.887202E-2
6.266667E0;-1.841617E-2;1.887370E-2
6.300000E0;-1.867464E-2;1.913200E-2
6.333333E0;-1.918411E-2;1.966078E-2
6.366667E0;-1.918528E-2;1.965682E-2
6.400000E0;-1.944904E-2;1.991471E-2
6.433333E0;-1.995013E-2;2.044781E-2
6.466667E0;-1.995054E-2;2.045083E-2
6.500000E0;-2.020033E-2;2.071132E-2
6.533333E0;-2.065647E-2;2.118448E-2
6.566667E0;-2.065610E-2;2.118019E-2
6.600000E0;-2.085290E-2;2.139444E-2
6.633333E0;-2.122799E-2;2.178843E-2
6.666667E0;-2.123042E-2;2.179308E-2
6.700000E0;-2.138536E-2;2.196892E-2
6.733333E0;-2.152897E-2;2.210858E-2
6.766667E0;-2.164259E-2;2.221899E-2
6.800000E0;-2.173342E-2;2.230707E-2
6.833333E0;-2.178612E-2;2.238005E-2
6.866667E0;-2.182155E-2;2.243153E-2
6.900000E0;-2.183152E-2;2.245076E-2
6.933333E0;-2.182378E-2;2.245020E-2
6.966667E0;-2.177235E-2;2.242079E-2
7.000000E0;-2.170528E-2;2.235716E-2
7.033333E0;-2.162596E-2;2.227784E-2
7.066667E0;-2.151791E-2;2.216168E-2
7.100000E0;-2.138098E-2;2.203297E-2
7.133333E0;-2.121259E-2;2.187318E-2
7.166667E0;-2.104842E-2;2.170270E-2
7.200000E0;-2.085484E-2;2.150776E-2
7.233333E0;-2.062778E-2;2.129019E-2
7.266667E0;-2.041361E-2;2.106423E-2
7.300000E0;-2.017168E-2;2.082993E-2
7.333333E0;-1.993495E-2;2.057042E-2
7.366667E0;-1.969866E-2;2.031570E-2
7.400000E0;-1.943847E-2;2.004435E-2
7.433333E0;-1.917346E-2;1.978993E-2
7.466667E0;-1.892180E-2;1.952415E-2
7.500000E0;-1.866376E-2;1.926267E-2
7.533333E0;-1.841905E-2;1.899045E-2
7.566667E0;-1.817860E-2;1.875385E-2
7.600000E0;-1.794295E-2;1.852959E-2
7.633333E0;-1.773251E-2;1.830381E-2
7.666667E0;-1.753360E-2;1.808594E-2
7.700000E0;-1.733733E-2;1.789519E-2
7.733333E0;-1.717921E-2;1.772711E-2
7.766667E0;-1.702676E-2;1.756749E-2
7.800000E0;-1.690692E-2;1.743607E-2
7.833333E0;-1.680529E-2;1.731876E-2
7.866667E0;-1.671743E-2;1.723357E-2
7.900000E0;-1.668676E-2;1.717803E-2
7.933333E0;-1.665358E-2;1.714450E-2
7.966667E0;-1.665652E-2;1.713109E-2
8.000000E0;-1.668014E-2;1.715018E-2
