#multi:
,mass A,mass B,
t,x,x,
1.833333E0,-1.594062E-2,2.310530E-2
1.866667E0,-1.579429E-2,2.326642E-2
1.900000E0,-1.565592E-2,2.340649E-2
1.933333E0,-1.554546E-2,2.354457E-2
1.966667E0,-1.543260E-2,2.365731E-2
2.000000E0,-1.534497E-2,2.375055E-2
2.033333E0,-1.525986E-2,2.384080E-2
2.066667E0,-1.520205E-2,2.390016E-2
2.100000E0,-1.514950E-2,2.394755E-2
2.133333E0,-1.511548E-2,2.398271E-2
2.166667E0,-1.510832E-2,2.400850E-2
2.200000E0,-1.509226E-2,2.401463E-2
2.233333E0,-1.511026E-2,2.399618E-2
2.266667E0,-1.512815E-2,2.396891E-2
2.300000E0,-1.517790E-2,2.391031E-2
2.333333E0,-1.525699E-2,2.383108E-2
2.366667E0,-1.532984E-2,2.375325E-2
2.400000E0,-1.541546E-2,2.366449E-2
2.433333E0,-1.553496E-2,2.352455E-2
2.466667E0,-1.565440E-2,2.341482E-2
2.500000E0,-1.579465E-2,2.327323E-2
2.533333E0,-1.592958E-2,2.313521E-2
2.566667E0,-1.607296E-2,2.296331E-2
2.600000E0,-1.624338E-2,2.279010E-2
2.633333E0,-1.642314E-2,2.259862E-2
2.666667E0,-1.660213E-2,2.241237E-2
2.700000E0,-1.679282E-2,2.221357E-2
2.733333E0,-1.698158E-2,2.201476E-2
2.766667E0,-1.717328E-2,2.181120E-2
2.800000E0,-1.736457E-2,2.159820E-2
2.833333E0,-1.757162E-2,2.138787E-2
2.866667E0,-1.776692E-2,2.117861E-2
2.900000E0,-1.797510E-2,2.098074E-2
2.933333E0,-1.817658E-2,2.075587E-2
2.966667E0,-1.838151E-2,2.054729E-2
3.000000E0,-1.857795E-2,2.035591E-2
3.033333E0,-1.876261E-2,2.015607E-2
3.066667E0,-1.894789E-2,1.995925E-2
3.100000E0,-1.913091E-2,1.978692E-2
3.133333E0,-1.929797E-2,1.961565E-2
3.166667E0,-1.947482E-2,1.944974E-2
3.200000E0,-1.962253E-2,1.929696E-2
3.233333E0,-1.974863E-2,1.916685E-2
3.266667E0,-1.987294E-2,1.903867E-2
3.300000E0,-1.998077E-2,1.892171E-2
3.333333E0,-2.007754E-2,1.882074E-2
3.366667E0,-2.016726E-2,1.873113E-2
3.400000E0,-2.016264E-2,1.873218E-2
3.433333E0,-2.022904E-2,1.867515E-2
3.466667E0,-2.031244E-2,1.859833E-2
3.500000E0,-2.031470E-2,1.860261E-2
3.533333E0,-2.032888E-2,1.860234E-2
3.566667E0,-2.033464E-2,1.861365E-2
3.600000E0,-2.033252E-2,1.861417E-2
3.633333E0,-2.030097E-2,1.865775E-2
3.666667E0,-2.020061E-2,1.877053E-2
3.700000E0,-2.020148E-2,1.877441E-2
3.733333E0,-2.012746E-2,1.886573E-2
3.766667E0,-1.995381E-2,1.907318E-2
3.800000E0,-1.995646E-2,1.907630E-2
3.833333E0,-1.984175E-2,1.919664E-2
3.866667E0,-1.959346E-2,1.948319E-2
3.900000E0,-1.959770E-2,1.948688E-2
3.933333E0,-1.944557E-2,1.964912E-2
3.966667E0,-1.911423E-2,1.999634E-2
4.000000E0,-1.910838E-2,1.999188E-2
4.033333E0,-1.891602E-2,2.017200E-2
4.066667E0,-1.854376E-2,2.055143E-2
4.100000E0,-1.854663E-2,2.055513E-2
4.133333E0,-1.834655E-2,2.076479E-2
4.166667E0,-1.793164E-2,2.118045E-2
4.200000E0,-1.792808E-2,2.117706E-2
4.233333E0,-1.772667E-2,2.138376E-2
4.266667E0,-1.730744E-2,2.178771E-2
4.300000E0,-1.731105E-2,2.179289E-2
4.333333E0,-1.712250E-2,2.200780E-2
4.366667E0,-1.674182E-2,2.237753E-2
4.400000E0,-1.674023E-2,2.238349E-2
4.433333E0,-1.655706E-2,2.257639E-2
4.466667E0,-1.620725E-2,2.291169E-2
4.500000E0,-1.620648E-2,2.291689E-2
4.533333E0,-1.604350E-2,2.306695E-2
4.566667E0,-1.575221E-2,2.334963E-2
4.600000E0,-1.574862E-2,2.335004E-2
4.633333E0,-1.561326E-2,2.346191E-2
4.666667E0,-1.539386E-2,2.367400E-2
4.700000E0,-1.539185E-2,2.366804E-2
4.733333E0,-1.530884E-2,2.373041E-2
4.766667E0,-1.518583E-2,2.384078E-2
4.800000E0,-1.518966E-2,2.383820E-2
4.833333E0,-1.513860E-2,2.386696E-2
4.866667E0,-1.511558E-2,2.388237E-2
4.900000E0,-1.512122E-2,2.388328E-2
4.933333E0,-1.513896E-2,2.386829E-2
4.966667E0,-1.519089E-2,2.379078E-2
5.000000E0,-1.519244E-2,2.378557E-2
5.033333E0,-1.526019E-2,2.371305E-2
5.066667E0,-1.539379E-2,2.354829E-2
5.100000E0,-1.538991E-2,2.354524E-2
5.133333E0,-1.549609E-2,2.342678E-2
5.166667E0,-1.573777E-2,2.318473E-2
5.200000E0,-1.573626E-2,2.318328E-2
5.233333E0,-1.586523E-2,2.304188E-2
5.266667E0,-1.616976E-2,2.272235E-2
5.300000E0,-1.616375E-2,2.271866E-2
5.333333E0,-1.633752E-2,2.254454E-2
5.366667E0,-1.669149E-2,2.218204E-2
5.400000E0,-1.668774E-2,2.217986E-2
5.433333E0,-1.689011E-2,2.198718E-2
5.466667E0,-1.728784E-2,2.159892E-2
5.500000E0,-1.728220E-2,2.159542E-2
5.533333E0,-1.749057E-2,2.139264E-2
5.566667E0,-1.790637E-2,2.099446E-2
5.600000E0,-1.790719E-2,2.099384E-2
5.633333E0,-1.810874E-2,2.079397E-2
5.666667E0,-1.831025E-2,2.060987E-2
5.700000E0,-1.851640E-2,2.042667E-2
5.733333E0,-1.870857E-2,2.024906E-2
5.766667E0,-1.888642E-2,2.007443E-2
5.800000E0,-1.906782E-2,1.991314E-2
5.833333E0,-1.924797E-2,1.974609E-2
5.866667E0,-1.941743E-2,1.958697E-2
5.900000E0,-1.957505E-2,1.945182E-2
5.933333E0,-1.971792E-2,1.932152E-2
5.966667E0,-1.983925E-2,1.919844E-2
6.000000E0,-1.995858E-2,1.910453E-2
6.033333E0,-2.006930E-2,1.900595E-2
6.066667E0,-2.015590E-2,1.893233E-2
6.100000E0,-2.022495E-2,1.886471E-2
6.133333E0,-2.028184E-2,1.881344E-2
6.166667E0,-2.032305E-2,1.878197E-2
6.200000E0,-2.034726E-2,1.875657E-2
6.233333E0,-2.034611E-2,1.875300E-2
6.266667E0,-2.032897E-2,1.877346E-2
6.300000E0,-2.030282E-2,1.880133E-2
6.333333E0,-2.027073E-2,1.884356E-2
6.366667E0,-2.021015E-2,1.889945E-2
6.400000E0,-2.013913E-2,1.898415E-2
6.433333E0,-2.006590E-2,1.906657E-2
6.466667E0,-1.996083E-2,1.917743E-2
6.500000E0,-1.984661E-2,1.927770E-2
6.533333E0,-1.972189E-2,1.939742E-2
6.566667E0,-1.958573E-2,1.953198E-2
6.600000E0,-1.942675E-2,1.967822E-2
6.633333E0,-1.926203E-2,1.983468E-2
6.666667E0,-1.909887E-2,1.999594E-2
6.700000E0,-1.890622E-2,2.016734E-2
6.733333E0,-1.872932E-2,2.034032E-2
6.766667E0,-1.853452E-2,2.052330E-2
6.800000E0,-1.833891E-2,2.071501E-2
6.833333E0,-1.813589E-2,2.090287E-2
6.866667E0,-1.793312E-2,2.109692E-2
6.900000E0,-1.772525E-2,2.129350E-2
6.933333E0,-1.753007E-2,2.148217E-2
6.966667E0,-1.731480E-2,2.167356E-2
7.000000E0,-1.712179E-2,2.187324E-2
7.033333E0,-1.692984E-2,2.205890E-2
7.066667E0,-1.673326E-2,2.223594E-2
7.100000E0,-1.653772E-2,2.241665E-2
7.133333E0,-1.636196E-2,2.257865E-2
7.166667E0,-1.618822E-2,2.275215E-2
7.200000E0,-1.603905E-2,2.289532E-2
7.233333E0,-1.588894E-2,2.303341E-2
7.266667E0,-1.576268E-2,2.316657E-2
7.300000E0,-1.563284E-2,2.328021E-2
7.333333E0,-1.551646E-2,2.339494E-2
7.366667E0,-1.541109E-2,2.349999E-2
7.400000E0,-1.533808E-2,2.358345E-2
7.433333E0,-1.525740E-2,2.364503E-2
7.466667E0,-1.520116E-2,2.370351E-2
7.500000E0,-1.517176E-2,2.374574E-2
7.533333E0,-1.515294E-2,2.376185E-2
7.566667E0,-1.514655E-2,2.377338E-2
7.600000E0,-1.514865E-2,2.377066E-2
7.633333E0,-1.517205E-2,2.374479E-2
7.666667E0,-1.522656E-2,2.371049E-2
7.700000E0,-1.528963E-2,2.364551E-2
7.733333E0,-1.535746E-2,2.359254E-2
7.766667E0,-1.545261E-2,2.350707E-2
7.800000E0,-1.555231E-2,2.341441E-2
7.833333E0,-1.565612E-2,2.331776E-2
7.866667E0,-1.579389E-2,2.320652E-2
7.900000E0,-1.593003E-2,2.306958E-2
7.933333E0,-1.608653E-2,2.293782E-2
7.966667E0,-1.624416E-2,2.278151E-2
8.000000E0,-1.641358E-2,2.261549E-2
8.033333E0,-1.660367E-2,2.245339E-2
8.066667E0,-1.677888E-2,2.227537E-2
8.100000E0,-1.698284E-2,2.209882E-2
8.133333E0,-1.716913E-2,2.190708E-2
8.166667E0,-1.737695E-2,2.173059E-2
8.200000E0,-1.758033E-2,2.153711E-2
8.233333E0,-1.778924E-2,2.133489E-2
8.266667E0,-1.798640E-2,2.114053E-2
8.300000E0,-1.817544E-2,2.095818E-2
8.333333E0,-1.837792E-2,2.076025E-2
8.366667E0,-1.857173E-2,2.057964E-2
8.400000E0,-1.875559E-2,2.039959E-2
8.433333E0,-1.892594E-2,2.021491E-2
8.466667E0,-1.909634E-2,2.004270E-2
8.500000E0,-1.926614E-2,1.987044E-2
8.533333E0,-1.942405E-2,1.971500E-2
8.566667E0,-1.957391E-2,1.956369E-2
8.600000E0,-1.971112E-2,1.942808E-2
8.633333E0,-1.983254E-2,1.930495E-2
8.666667E0,-1.993619E-2,1.920131E-2
8.700000E0,-2.002570E-2,1.909300E-2
8.733333E0,-2.010884E-2,1.900668E-2
8.766667E0,-2.017418E-2,1.894699E-2
8.800000E0,-2.021134E-2,1.887949E-2
8.833333E0,-2.025101E-2,1.883372E-2
8.866667E0,-2.025668E-2,1.880473E-2
8.900000E0,-2.026140E-2,1.879987E-2
8.933333E0,-2.025734E-2,1.879896E-2
8.966667E0,-2.022486E-2,1.882323E-2
9.000000E0,-2.018308E-2,1.884761E-2
9.033333E0,-2.013222E-2,1.889376E-2
9.066667E0,-2.005914E-2,1.895805E-2
9.100000E0,-1.995803E-2,1.905213E-2
9.133333E0,-1.986987E-2,1.913424E-2
9.166667E0,-1.975004E-2,1.923958E-2
9.200000E0,-1.962536E-2,1.935089E-2
9.233333E0,-1.948826E-2,1.947680E-2
9.266667E0,-1.933989E-2,1.960859E-2
9.300000E0,-1.917612E-2,1.976266E-2
9.333333E0,-1.899963E-2,1.992789E-2
9.366667E0,-1.883128E-2,2.008333E-2
9.400000E0,-1.865487E-2,2.026961E-2
9.433333E0,-1.847950E-2,2.044551E-2
9.466667E0,-1.828667E-2,2.063299E-2
9.500000E0,-1.808359E-2,2.081650E-2
9.533333E0,-1.789440E-2,2.101184E-2
9.566667E0,-1.770639E-2,2.120439E-2
9.600000E0,-1.751286E-2,2.140565E-2
9.633333E0,-1.730685E-2,2.159909E-2
9.666667E0,-1.712155E-2,2.179270E-2
9.700000E0,-1.693719E-2,2.198223E-2
9.733333E0,-1.673695E-2,2.217154E-2
9.766667E0,-1.657288E-2,2.235555E-2
9.800000E0,-1.638478E-2,2.252209E-2
9.833333E0,-1.623861E-2,2.268862E-2
9.866667E0,-1.609941E-2,2.283717E-2
9.900000E0,-1.595446E-2,2.298838E-2
9.933333E0,-1.582249E-2,2.311767E-2
9.966667E0,-1.571676E-2,2.324405E-2
1.000000E1,-1.561487E-2,2.334732E-2
1.003333E1,-1.552449E-2,2.345554E-2
1.006667E1,-1.544501E-2,2.353681E-2
1.010000E1,-1.540178E-2,2.361367E-2
1.013333E1,-1.534491E-2,2.367390E-2
1.016667E1,-1.531817E-2,2.373009E-2
1.020000E1,-1.529026E-2,2.376135E-2
1.023333E1,-1.529401E-2,2.378657E-2
1.026667E1,-1.530326E-2,2.378842E-2
1.030000E1,-1.533782E-2,2.376597E-2
1.033333E1,-1.535947E-2,2.373127E-2
1.036667E1,-1.542986E-2,2.369524E-2
1.040000E1,-1.548435E-2,2.362485E-2
1.043333E1,-1.557025E-2,2.356418E-2
1.046667E1,-1.565955E-2,2.347547E-2
1.050000E1,-1.576661E-2,2.336576E-2
1.053333E1,-1.589328E-2,2.324263E-2
1.056667E1,-1.602605E-2,2.311384E-2
1.060000E1,-1.616035E-2,2.298250E-2
1.063333E1,-1.630911E-2,2.282187E-2
1.066667E1,-1.646887E-2,2.266805E-2
1.070000E1,-1.663790E-2,2.248650E-2
1.073333E1,-1.680894E-2,2.231029E-2
1.076667E1,-1.698428E-2,2.210864E-2
1.080000E1,-1.716728E-2,2.192545E-2
1.083333E1,-1.735144E-2,2.174214E-2
1.086667E1,-1.753512E-2,2.154775E-2
1.090000E1,-1.773391E-2,2.134548E-2
1.093333E1,-1.791784E-2,2.115592E-2
1.096667E1,-1.810690E-2,2.096944E-2
1.100000E1,-1.828470E-2,2.078040E-2
1.103333E1,-1.846407E-2,2.058421E-2
1.106667E1,-1.862384E-2,2.040263E-2
1.110000E1,-1.879608E-2,2.021527E-2
1.113333E1,-1.896042E-2,2.004746E-2
1.116667E1,-1.912715E-2,1.987734E-2
1.120000E1,-1.927302E-2,1.971601E-2
1.123333E1,-1.942335E-2,1.956015E-2
1.126667E1,-1.954899E-2,1.943159E-2
1.130000E1,-1.967593E-2,1.929788E-2
1.133333E1,-1.977134E-2,1.917930E-2
1.136667E1,-1.985706E-2,1.908784E-2
1.140000E1,-1.994656E-2,1.900705E-2
1.143333E1,-2.000928E-2,1.893550E-2
1.146667E1,-2.008074E-2,1.886286E-2
1.150000E1,-2.010475E-2,1.883012E-2
1.153333E1,-2.012654E-2,1.879747E-2
1.156667E1,-2.013016E-2,1.877589E-2
1.160000E1,-2.013905E-2,1.879402E-2
1.163333E1,-2.012113E-2,1.880810E-2
1.166667E1,-2.009684E-2,1.884814E-2
1.170000E1,-2.003521E-2,1.889563E-2
1.173333E1,-1.998149E-2,1.896877E-2
1.176667E1,-1.989161E-2,1.904910E-2
1.180000E1,-1.980964E-2,1.913832E-2
1.183333E1,-1.969501E-2,1.924817E-2
1.186667E1,-1.957913E-2,1.937505E-2
1.190000E1,-1.944031E-2,1.951651E-2
1.193333E1,-1.930710E-2,1.965303E-2
1.196667E1,-1.917579E-2,1.980485E-2
1.200000E1,-1.903300E-2,1.996196E-2
1.203333E1,-1.885336E-2,2.012312E-2
1.206667E1,-1.868912E-2,2.030127E-2
1.210000E1,-1.851976E-2,2.047606E-2
1.213333E1,-1.832532E-2,2.064440E-2
1.216667E1,-1.814787E-2,2.084535E-2
1.220000E1,-1.795603E-2,2.104032E-2
1.223333E1,-1.778377E-2,2.123188E-2
1.226667E1,-1.758736E-2,2.142798E-2
1.230000E1,-1.741819E-2,2.163203E-2
1.233333E1,-1.723376E-2,2.181553E-2
1.236667E1,-1.706545E-2,2.199965E-2
1.240000E1,-1.688522E-2,2.218677E-2
1.243333E1,-1.672463E-2,2.236388E-2
1.246667E1,-1.655979E-2,2.252677E-2
1.250000E1,-1.639268E-2,2.269011E-2
1.253333E1,-1.625257E-2,2.285309E-2
1.256667E1,-1.610605E-2,2.299656E-2
1.260000E1,-1.596916E-2,2.312160E-2
1.263333E1,-1.584455E-2,2.324538E-2
1.266667E1,-1.574173E-2,2.335255E-2
1.270000E1,-1.564148E-2,2.343654E-2
1.273333E1,-1.557210E-2,2.353614E-2
1.276667E1,-1.549112E-2,2.360533E-2
1.280000E1,-1.544814E-2,2.366325E-2
1.283333E1,-1.539029E-2,2.369076E-2
1.286667E1,-1.535614E-2,2.371706E-2
1.290000E1,-1.535423E-2,2.372510E-2
1.293333E1,-1.536300E-2,2.370990E-2
1.296667E1,-1.537074E-2,2.369820E-2
1.300000E1,-1.540757E-2,2.365587E-2
1.303333E1,-1.544733E-2,2.360771E-2
1.306667E1,-1.549804E-2,2.354367E-2
1.310000E1,-1.558297E-2,2.345319E-2
1.313333E1,-1.565899E-2,2.335529E-2
1.316667E1,-1.575661E-2,2.325483E-2
1.320000E1,-1.585335E-2,2.314100E-2
1.323333E1,-1.598131E-2,2.300172E-2
1.326667E1,-1.610815E-2,2.285809E-2
1.330000E1,-1.624179E-2,2.271639E-2
1.333333E1,-1.639736E-2,2.254809E-2
1.336667E1,-1.655402E-2,2.237554E-2
1.340000E1,-1.672728E-2,2.219771E-2
1.343333E1,-1.689693E-2,2.200903E-2
1.346667E1,-1.707569E-2,2.182921E-2
1.350000E1,-1.725326E-2,2.164062E-2
1.353333E1,-1.744804E-2,2.145978E-2
1.356667E1,-1.762351E-2,2.127639E-2
1.360000E1,-1.780939E-2,2.108337E-2
1.363333E1,-1.799028E-2,2.089904E-2
1.366667E1,-1.817782E-2,2.070323E-2
1.370000E1,-1.835035E-2,2.053211E-2
1.373333E1,-1.853318E-2,2.034870E-2
1.376667E1,-1.871375E-2,2.017127E-2
1.380000E1,-1.887943E-2,1.999490E-2
1.383333E1,-1.904512E-2,1.985049E-2
1.386667E1,-1.920149E-2,1.971046E-2
1.390000E1,-1.933392E-2,1.957061E-2
1.393333E1,-1.945517E-2,1.943827E-2
1.396667E1,-1.958731E-2,1.932804E-2
1.400000E1,-1.970205E-2,1.921709E-2
1.403333E1,-1.979654E-2,1.913405E-2
1.406667E1,-1.988177E-2,1.905158E-2
1.410000E1,-1.994949E-2,1.898935E-2
1.413333E1,-2.002459E-2,1.893971E-2
1.416667E1,-2.006968E-2,1.889636E-2
1.420000E1,-2.010079E-2,1.888277E-2
1.423333E1,-2.009887E-2,1.886122E-2
1.426667E1,-2.010004E-2,1.887761E-2
1.430000E1,-2.009141E-2,1.889219E-2
1.433333E1,-2.007338E-2,1.892934E-2
1.436667E1,-2.003075E-2,1.898201E-2
1.440000E1,-1.997535E-2,1.903692E-2
1.443333E1,-1.991600E-2,1.912169E-2
1.446667E1,-1.982076E-2,1.921355E-2
1.450000E1,-1.974059E-2,1.932605E-2
1.453333E1,-1.961714E-2,1.943092E-2
1.456667E1,-1.950235E-2,1.957557E-2
1.460000E1,-1.936635E-2,1.969661E-2
1.463333E1,-1.922996E-2,1.984256E-2
1.466667E1,-1.906853E-2,2.000494E-2
1.470000E1,-1.891580E-2,2.017631E-2
1.473333E1,-1.874947E-2,2.033415E-2
1.476667E1,-1.857696E-2,2.051208E-2
1.480000E1,-1.839006E-2,2.067968E-2
1.483333E1,-1.820208E-2,2.087489E-2
1.486667E1,-1.802360E-2,2.105194E-2
1.490000E1,-1.784593E-2,2.123043E-2
1.493333E1,-1.765763E-2,2.141867E-2
1.496667E1,-1.747243E-2,2.159940E-2
1.500000E1,-1.728506E-2,2.177224E-2
1.503333E1,-1.708934E-2,2.195307E-2
1.506667E1,-1.690973E-2,2.211141E-2
1.510000E1,-1.673986E-2,2.227823E-2
1.513333E1,-1.657593E-2,2.246396E-2
1.516667E1,-1.641496E-2,2.260431E-2
1.520000E1,-1.627309E-2,2.274853E-2
1.523333E1,-1.612725E-2,2.287337E-2
1.526667E1,-1.599598E-2,2.300764E-2
1.530000E1,-1.587393E-2,2.310988E-2
1.533333E1,-1.575055E-2,2.322747E-2
1.536667E1,-1.564053E-2,2.331517E-2
1.540000E1,-1.554758E-2,2.338899E-2
1.543333E1,-1.547602E-2,2.345146E-2
1.546667E1,-1.541874E-2,2.351881E-2
1.550000E1,-1.537575E-2,2.356733E-2
1.553333E1,-1.535186E-2,2.358229E-2
1.556667E1,-1.533282E-2,2.359668E-2
1.560000E1,-1.533055E-2,2.358367E-2
1.563333E1,-1.533648E-2,2.357389E-2
1.566667E1,-1.536233E-2,2.353665E-2
1.570000E1,-1.541235E-2,2.349316E-2
1.573333E1,-1.546960E-2,2.343285E-2
1.576667E1,-1.554898E-2,2.335137E-2
1.580000E1,-1.563626E-2,2.326644E-2
1.583333E1,-1.572730E-2,2.317547E-2
1.586667E1,-1.584149E-2,2.306602E-2
1.590000E1,-1.597119E-2,2.294650E-2
1.593333E1,-1.609210E-2,2.280450E-2
1.596667E1,-1.624104E-2,2.266788E-2
1.600000E1,-1.640256E-2,2.252372E-2
1.603333E1,-1.655615E-2,2.235199E-2
1.606667E1,-1.672346E-2,2.220482E-2
1.610000E1,-1.689775E-2,2.203053E-2
1.613333E1,-1.708006E-2,2.187491E-2
1.616667E1,-1.726237E-2,2.169602E-2
1.620000E1,-1.745117E-2,2.151856E-2
1.623333E1,-1.763895E-2,2.134037E-2
1.626667E1,-1.781775E-2,2.116596E-2
1.630000E1,-1.800765E-2,2.098048E-2
1.633333E1,-1.819642E-2,2.079852E-2
1.636667E1,-1.838283E-2,2.063215E-2
1.640000E1,-1.856678E-2,2.046016E-2
1.643333E1,-1.873740E-2,2.029388E-2
1.646667E1,-1.890244E-2,2.013350E-2
1.650000E1,-1.906679E-2,1.998438E-2
1.653333E1,-1.922081E-2,1.984741E-2
1.656667E1,-1.935827E-2,1.971155E-2
1.660000E1,-1.948426E-2,1.958959E-2
1.663333E1,-1.961088E-2,1.946990E-2
1.666667E1,-1.972444E-2,1.936868E-2
1.670000E1,-1.982273E-2,1.927516E-2
1.673333E1,-1.991532E-2,1.919933E-2
1.676667E1,-1.997104E-2,1.913778E-2
1.680000E1,-2.003377E-2,1.908792E-2
1.683333E1,-2.006898E-2,1.905311E-2
1.686667E1,-2.009350E-2,1.901443E-2
1.690000E1,-2.011535E-2,1.900761E-2
1.693333E1,-2.012595E-2,1.900862E-2
1.696667E1,-2.010818E-2,1.903525E-2
1.700000E1,-2.007975E-2,1.907035E-2
1.703333E1,-2.002672E-2,1.910891E-2
1.706667E1,-1.996644E-2,1.916670E-2
1.710000E1,-1.989171E-2,1.923152E-2
1.713333E1,-1.980970E-2,1.930293E-2
1.716667E1,-1.971521E-2,1.941155E-2
1.720000E1,-1.959920E-2,1.950120E-2
1.723333E1,-1.948127E-2,1.961696E-2
1.726667E1,-1.935648E-2,1.974238E-2
1.730000E1,-1.920576E-2,1.987699E-2
1.733333E1,-1.906054E-2,2.000064E-2
1.736667E1,-1.889857E-2,2.016738E-2
1.740000E1,-1.873652E-2,2.032632E-2
1.743333E1,-1.854713E-2,2.048856E-2
1.746667E1,-1.837925E-2,2.065925E-2
1.750000E1,-1.818555E-2,2.082232E-2
1.753333E1,-1.799759E-2,2.099952E-2
1.756667E1,-1.781590E-2,2.117553E-2
1.760000E1,-1.762853E-2,2.135193E-2
1.763333E1,-1.743415E-2,2.153103E-2
1.766667E1,-1.724487E-2,2.170361E-2
1.770000E1,-1.707766E-2,2.187009E-2
1.773333E1,-1.690680E-2,2.203537E-2
1.776667E1,-1.673274E-2,2.220531E-2
1.780000E1,-1.657145E-2,2.236523E-2
1.783333E1,-1.641064E-2,2.251939E-2
1.786667E1,-1.626376E-2,2.266507E-2
1.790000E1,-1.612071E-2,2.279051E-2
1.793333E1,-1.598974E-2,2.291397E-2
1.796667E1,-1.587074E-2,2.304547E-2
1.800000E1,-1.576486E-2,2.314160E-2
1.803333E1,-1.567552E-2,2.324097E-2
1.806667E1,-1.560302E-2,2.332644E-2
1.810000E1,-1.553302E-2,2.339039E-2
1.813333E1,-1.548009E-2,2.345361E-2
1.816667E1,-1.544888E-2,2.349644E-2
1.820000E1,-1.543275E-2,2.353250E-2
1.823333E1,-1.542062E-2,2.356305E-2
1.826667E1,-1.542875E-2,2.356336E-2
1.830000E1,-1.543458E-2,2.356532E-2
1.833333E1,-1.546323E-2,2.353013E-2
1.836667E1,-1.551280E-2,2.349238E-2
1.840000E1,-1.557537E-2,2.344391E-2
1.843333E1,-1.563144E-2,2.338335E-2
1.846667E1,-1.572049E-2,2.330731E-2
1.850000E1,-1.583160E-2,2.321917E-2
1.853333E1,-1.593414E-2,2.311123E-2
1.856667E1,-1.605273E-2,2.299985E-2
1.860000E1,-1.619252E-2,2.286852E-2
1.863333E1,-1.634728E-2,2.274334E-2
1.866667E1,-1.649322E-2,2.259708E-2
1.870000E1,-1.665115E-2,2.244726E-2
1.873333E1,-1.682204E-2,2.228706E-2
1.876667E1,-1.698332E-2,2.212233E-2
1.880000E1,-1.715839E-2,2.194809E-2
1.883333E1,-1.733557E-2,2.177392E-2
1.886667E1,-1.751702E-2,2.159319E-2
1.890000E1,-1.768555E-2,2.141461E-2
1.893333E1,-1.786076E-2,2.124217E-2
1.896667E1,-1.804512E-2,2.106002E-2
1.900000E1,-1.820838E-2,2.088468E-2
1.903333E1,-1.838815E-2,2.071088E-2
1.906667E1,-1.855395E-2,2.052864E-2
1.910000E1,-1.871850E-2,2.036558E-2
1.913333E1,-1.886706E-2,2.021921E-2
1.916667E1,-1.902424E-2,2.005887E-2
